"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000080986",1.61307507958513,2.9347471269872,6.66851233959315,6.48560607858448e-07,9.71115383564929e-05,6.05211950237866
"ENSG00000065413",-0.50427893233846,8.23058673090038,-6.66331867061197,6.56683819052928e-07,9.78788731576516e-05,5.48193392293049
"ENSG00000123131",0.979075041605715,5.05309339943589,6.65837327187207,6.64515260424865e-07,9.85959415035839e-05,5.81658473916768
"ENSG00000160957",1.61755618463407,3.31773526160747,6.65497421127656,6.69953175662532e-07,9.8787911958509e-05,5.98694828684689
"ENSG00000167074",-1.16095895147082,2.97499110028586,-6.65378779865869,6.71861909649807e-07,9.8787911958509e-05,6.01496966734715
"ENSG00000092871",-0.693013750878089,4.7617345311973,-6.63862093628173,6.96757627107942e-07,0.000101989069345549,5.80077772324876
"ENSG00000173660",0.70345253014341,5.82499523761861,6.62995110236396,7.1140975293374e-07,0.00010366891587171,5.66651815012897
"ENSG00000267659",2.80712006909889,-2.00082367411219,6.60703954372455,7.51663075691088e-07,0.000109047938296482,5.68062574843955
"ENSG00000165757",2.71095211427565,-3.35329518993928,6.59256783332416,7.78279039230407e-07,0.000112409665480349,5.60896150737751
"ENSG00000249915",-0.964383861577278,1.89210830723025,-6.59033200253356,7.82476070088295e-07,0.000112517990660009,5.93591139672282
"ENSG00000090659",-2.02017462163814,0.316769218765981,-6.58655821406829,7.89612568314471e-07,0.000113046199363688,5.91997600054994
"ENSG00000106853",2.5749243321974,-0.378502276154056,6.54359384638209,8.75701440031818e-07,0.000124823783430212,5.75991875778618
"ENSG00000100162",1.33561263508423,3.58499610931581,6.52919946216248,9.06638240833987e-07,0.000128671675901317,5.65767530928821
"ENSG00000239951",3.17310411962619,6.68621455537088,6.49538393886447,9.83777020109626e-07,0.000139014932858954,5.27769955063474
"ENSG00000134508",1.77200431679997,0.324641767499331,6.481243202436,1.01798941688648e-06,0.000143229355801761,5.68870858141345
"ENSG00000274997",2.70644081855945,-0.283687202012273,6.47946097036626,1.02238664859927e-06,0.000143230665165568,5.62719843716012
"ENSG00000213079",-0.507868465152916,5.19010004992999,-6.46917671573621,1.04814167738032e-06,0.000145637699894985,5.34524621955964
"ENSG00000241755",3.77453175315889,4.217138042411,6.46903880925553,1.04849149792664e-06,0.000145637699894985,5.50482015887743
"ENSG00000228716",1.60081351730417,1.53355711989175,6.46449132370258,1.06009381381293e-06,0.000146625348603736,5.656086232126
"ENSG00000275063",4.70869026011506,4.65782539449572,6.45172034857493,1.0933823437771e-06,0.000150591504074143,5.44828771420556
"ENSG00000137563",2.04430718193555,2.73771380598968,6.44739655749969,1.10489256502733e-06,0.000151385337521528,5.5484737557309
"ENSG00000135916",1.66040104293867,6.60667716715743,6.44608010216723,1.10842153261581e-06,0.000151385337521528,5.14162863070503
"ENSG00000164951",-0.657430343889495,6.15159109965412,-6.43654015043556,1.13434065319431e-06,0.000154279781673203,5.16400224529381
"ENSG00000253771",2.33612297553996,-3.51793427740068,6.4332459221258,1.14343358000712e-06,0.000154871198832333,5.23468582971908
"ENSG00000101187",2.56956860245538,2.06134963903045,6.43004478263562,1.15234074849474e-06,0.000155432672365146,5.56003549130958
"ENSG00000166508",0.9289831229475,6.89039850002428,6.42379544234451,1.16993391548047e-06,0.000157156308103348,5.04967964728716
"ENSG00000211665",4.21787858096098,0.803215197444191,6.41695685547927,1.18949992489879e-06,0.000159129739953059,5.54042742750071
"ENSG00000134285",1.03049879494334,5.83202027762364,6.41043989077881,1.20845613543684e-06,0.000161005817032365,5.13391392654993
"ENSG00000165948",1.2830916824633,2.25668566957227,6.40426791714994,1.22669275567117e-06,0.000162771158254546,5.47398922702805
"ENSG00000211648",3.79493548003698,5.17491832935095,6.38677697534731,1.27991296077607e-06,0.000169145420508715,5.1996647351685
"ENSG00000182809",-1.72490293622943,4.27071401250839,-6.38398495529232,1.28862360204783e-06,0.000169609885556634,5.25257143103965
"ENSG00000186603",2.12383873535574,-0.0785444592336629,6.37595634961311,1.31400969489719e-06,0.00017225664442102,5.42316097789964
"ENSG00000149187",-0.43170427111757,7.66175427220571,-6.34373653193793,1.42112202879018e-06,0.000185444725508535,4.76560161677866
"ENSG00000091651",1.39890800641506,1.422288908511,6.3423363860272,1.42597347290737e-06,0.000185444725508535,5.37239914239589
"ENSG00000253893",2.69139969851584,-3.11262870001206,6.31792986696726,1.51330501544561e-06,0.000195792099565976,5.04374184059705
"ENSG00000183337",-0.604174328108057,5.0562756670546,-6.31583155119826,1.52106307228062e-06,0.000195792099565976,4.98642025496891
"ENSG00000287430",2.32089784081445,-4.00009239838091,6.3151655589298,1.52353389160461e-06,0.000195792099565976,4.96235781748221
"ENSG00000168298",1.35777347123454,5.29020893315724,6.30871366658043,1.54768299105925e-06,0.000198115561545711,4.94606837188378
"ENSG00000065970",-0.649267948741601,5.68800846902155,-6.30385874623501,1.56611151936079e-06,0.000199517069889507,4.88968867752323
"ENSG00000129173",2.7042445710586,-0.0649003106232904,6.30261820699454,1.57085616572524e-06,0.000199517069889507,5.25187985447934
"ENSG00000125995",0.604557264752368,5.78137870955704,6.2906087465611,1.61755221150578e-06,0.000204651702666557,4.84420636555113
"ENSG00000076382",1.63830401235499,3.87049688957502,6.28862186001335,1.62541298740993e-06,0.000204852242220212,5.0517563765694
"ENSG00000167747",0.663468824360242,5.14225278577164,6.28390554483296,1.64422843845151e-06,0.000206426556492055,4.89649493708416
"ENSG00000078900",2.13641097705294,0.295543695083504,6.25213125567308,1.77690682417649e-06,0.000221987871385449,5.16234424266173
"ENSG00000166794",0.887818201639815,6.80680745858972,6.2510109894319,1.78177876058414e-06,0.000221987871385449,4.63444918332865
"ENSG00000204929",2.72441850115355,-3.03949501389628,6.24907225673699,1.79024229381191e-06,0.00022219425458026,4.9047525398409
"ENSG00000187323",3.5423942369428,-2.22166517106213,6.23845730905112,1.83731283497043e-06,0.000227172596814791,4.94799218458559
"ENSG00000136938",0.547528078714656,5.62308828339534,6.22917630522014,1.87949998123334e-06,0.000231511842971391,4.71031561417834
"ENSG00000125656",0.506211289251704,6.14627859998428,6.22514617492943,1.89812493950025e-06,0.000232927046147245,4.6431575900085
"ENSG00000135974",-0.758512996837321,3.83259876027213,-6.21941703039975,1.92492569749991e-06,0.000234559294959199,4.88276426734812
"ENSG00000271350",2.15132819961785,-3.92865023344071,6.21923197446944,1.92579777737471e-06,0.000234559294959199,4.76325190250215
"ENSG00000128228",1.08946387140152,5.8657156528503,6.2039005477492,1.99946240845896e-06,0.000242626215378875,4.6241617817882
"ENSG00000196787",1.49835364531684,2.87925977318044,6.18815769550796,2.07809157930143e-06,0.000251233575302064,4.90596434009701
"ENSG00000100206",2.81260238612346,-1.7948256097712,6.18578681262231,2.09020294672809e-06,0.000251765330579699,4.79617613064917
"ENSG00000204569",-0.78194029403928,5.61799571653044,-6.16969247040132,2.17434041543199e-06,0.000260936837649011,4.56871955327816
"ENSG00000123473",1.53330250979733,2.27027717367226,6.16647720202284,2.19155792100998e-06,0.000262039683727501,4.90665930814937
"ENSG00000188130",2.03444418022395,-0.454738372688156,6.15689222820738,2.24371252111279e-06,0.000267296584358261,4.90036503915366
"ENSG00000211899",1.96511652132236,10.6964565686432,6.15527862178584,2.25261603516875e-06,0.000267381427709012,3.94880442832631
"ENSG00000196565",3.47906996542716,-2.50731379842438,6.13757175134232,2.35271291472152e-06,0.000278250923776594,4.73061414796351
"ENSG00000146858",2.37899494352355,-0.412341386081268,6.1326157637676,2.38153149627546e-06,0.00027967073713935,4.84424874974568
"ENSG00000232216",3.86223474097197,2.44645078479201,6.13256071790206,2.38185359122417e-06,0.00027967073713935,4.84977873167696
"ENSG00000177189",-0.461817915687011,7.20726119816712,-6.13022017763867,2.39559009444175e-06,0.00028027545470526,4.29073464248254
"ENSG00000178343",2.77516516695161,-3.47152591463873,6.12180215467612,2.44566472176991e-06,0.000284697997526287,4.61356598003316
"ENSG00000152443",-0.825304361778385,3.29429475526749,-6.12094308321039,2.45083442512366e-06,0.000284697997526287,4.70008275951517
"ENSG00000151725",1.87471216414011,2.42825794448609,6.105761492327,2.54405049245988e-06,0.000294478355230054,4.75162626432035
"ENSG00000159882",-1.18599021438959,2.37094691599379,-6.0922305093744,2.63016884797811e-06,0.000303370924154422,4.72199284931439
"ENSG00000164687",1.14829531305629,2.80254806500573,6.08791784916834,2.65823548242587e-06,0.000305018217907551,4.66653642815942
"ENSG00000163050",-0.508794061590322,6.45243591178431,-6.08716909809007,2.6631392716026e-06,0.000305018217907551,4.27024354438277
"ENSG00000124721",1.95091563812357,-0.450202589760936,6.07614154783787,2.73643685335055e-06,0.000312317383800939,4.71944116091408
"ENSG00000206337",-1.10297577294653,6.4140893165781,-6.0726178018752,2.76028833926254e-06,0.000313941923241142,4.24362309048198
"ENSG00000162063",1.10879284522297,3.61685998842175,6.06830732672807,2.78975274380602e-06,0.000315862402911081,4.53461287149006
"ENSG00000162782",1.98493416512829,-4.16639460854889,6.06732283715032,2.79652700328725e-06,0.000315862402911081,4.45274152746395
"ENSG00000129810",1.92263220567109,0.680255882602741,6.06164505164734,2.83592350108229e-06,0.0003192076376632,4.72784333200839
"ENSG00000141646",-0.593612354605562,5.26469691068037,-6.03893741405682,2.99921094216092e-06,0.000336426953862601,4.28306589887985
"ENSG00000111897",-0.564131318265474,7.76898348419869,-6.02910822422546,3.07282570995052e-06,0.000342520850101856,3.97493796530512
"ENSG00000253709",6.164818886793,-1.27715076064668,6.02888431378535,3.07452389804067e-06,0.000342520850101856,4.59716422800435
"ENSG00000244575",3.890187283506,2.05815966749804,6.02742463131421,3.08561787165014e-06,0.00034258754614423,4.62156406063551
"ENSG00000017427",3.64883302637565,-2.72316432292643,6.02238402657453,3.12424167127093e-06,0.000345699988588562,4.4913497755916
"ENSG00000203760",1.25296069120455,2.54320945686017,6.01539844454364,3.1785829352125e-06,0.000350524676254076,4.51591847345129
"ENSG00000174282",-0.756811989702873,5.61103742347923,-6.00349521674676,3.27340211961772e-06,0.000359765629591117,4.15850586040344
"ENSG00000165283",0.470849033203893,6.21620238316115,6.00115943563226,3.29234341389161e-06,0.000360633133276006,4.08122084605071
"ENSG00000165409",2.03367995820676,0.271899440528159,5.9972448383062,3.32433777461509e-06,0.000362919844946441,4.57345030867668
"ENSG00000106608",-0.574640331100857,5.13844791100784,-5.99479434637674,3.34452651076443e-06,0.000363906781214575,4.18752813341985
"ENSG00000146833",-0.628675143920522,5.51674878331821,-5.98946892039261,3.38883155077802e-06,0.000367502456745834,4.13312514647662
"ENSG00000180879",0.575207679158584,7.30600355733874,5.98764209377478,3.40416690939643e-06,0.000367943100187147,3.9232832908115
"ENSG00000273703",2.60575533708569,-3.38978746768112,5.97555448693762,3.50742960137924e-06,0.000376487194571338,4.29936229454054
"ENSG00000239819",2.95012366669083,1.18273356350708,5.97456853400672,3.51599160453268e-06,0.000376487194571338,4.51897950532036
"ENSG00000008869",-0.698647392499277,6.22416077890635,-5.9743586054353,3.51781736242443e-06,0.000376487194571338,4.01724925197591
"ENSG00000184164",0.849680829045634,6.03706056493091,5.97209321476574,3.53758096218898e-06,0.000377365090744355,4.0302541999823
"ENSG00000156509",2.68797449489525,-1.69073170290298,5.96646741169649,3.58715073379181e-06,0.000381406430789682,4.32662121639443
"ENSG00000139970",-1.65562592937955,5.85268381644689,-5.95883255041972,3.65555362527765e-06,0.000387168415273856,4.03163179003535
"ENSG00000105186",-0.511063870416224,6.16621172313771,-5.95778247747126,3.66506465043874e-06,0.000387168415273856,3.98119207317751
"ENSG00000183578",3.02464369915584,-2.15685718276325,5.95209081730614,3.71705602061316e-06,0.000391253665366585,4.30148883676248
"ENSG00000121481",-0.677603114161195,4.57527024961889,-5.95058315067658,3.73095315379568e-06,0.000391253665366585,4.14086750667723
"ENSG00000164109",1.37008358313715,3.38789418125363,5.94674958429488,3.76652784307253e-06,0.000391253665366585,4.2642009028953
"ENSG00000077152",1.50530861051667,2.09716249573609,5.94648345932624,3.76901018167426e-06,0.000391253665366585,4.38927378307178
"ENSG00000163219",-0.592231253856458,7.67333593404645,-5.94600220870527,3.77350337286826e-06,0.000391253665366585,3.77909790283863
"ENSG00000136982",2.29199541897446,-0.139612172201512,5.94577204619377,3.77565420594554e-06,0.000391253665366585,4.43874938111362
"ENSG00000198093",-0.841643527080257,2.67980136308345,-5.94142833706562,3.81647986393186e-06,0.000394232707969822,4.32420489605401
"ENSG00000253274",3.40575578120608,-2.68057532472688,5.9324051572804,3.9027262847482e-06,0.000401870004374608,4.27751868437615
"ENSG00000140525",1.04385769131175,4.64988294203388,5.92803422363893,3.94521431749687e-06,0.000404346165121523,4.07537667130393
"ENSG00000160298",1.05214767190494,1.75050577324534,5.92738675738166,3.95154790373647e-06,0.000404346165121523,4.3654923868245
"ENSG00000163820",-0.827986625707202,4.55793489741596,-5.92274262191254,3.99728111646269e-06,0.000407747656886173,4.07556243219347
"ENSG00000164611",1.43464755710981,3.54162626575142,5.91901995399904,4.03432812349097e-06,0.000410244668557609,4.18012954549027
"ENSG00000163606",-1.27620382762538,3.62985430718496,-5.90966140849748,4.12900992242672e-06,0.000417215053920782,4.15402807145213
"ENSG00000110324",-0.440667273827827,9.97150449445552,-5.90914614900259,4.13428795919997e-06,0.000417215053920782,3.41210351920246
"ENSG00000116898",0.531382909841963,5.2925897400708,5.90847051102945,4.14121921053653e-06,0.000417215053920782,3.95360625802692
"ENSG00000211895",3.19970744317189,9.96979075837814,5.8997804491504,4.23142836997962e-06,0.000424061470015324,3.42030312013512
"ENSG00000197153",3.04037363188302,-2.72142285407077,5.89942519280642,4.23515836116033e-06,0.000424061470015324,4.18286888305535
"ENSG00000137275",-0.436015240242767,5.7678137959232,-5.89623946424494,4.26875630303806e-06,0.000426118480867793,3.87227588846581
"ENSG00000123352",1.15207356814195,2.84289305747122,5.89493660241783,4.28257466337117e-06,0.000426194518785859,4.19204540926437
"ENSG00000197024",-0.684548186945413,4.73013648626643,-5.89164025501026,4.3177394598144e-06,0.000428387998319944,3.97803878325453
"ENSG00000243238",3.85473489845012,3.21517726782763,5.88782984024709,4.35875380433866e-06,0.000431146792973402,4.19683522405152
"ENSG00000172375",-0.537543871661502,5.37744319854927,-5.88547559015801,4.38429186888381e-06,0.000432362704483701,3.88956649792532
"ENSG00000211669",4.00532485490703,4.31602083758901,5.88158590750813,4.42681911534734e-06,0.000435241655310747,4.06819143487228
"ENSG00000074842",0.979923473147217,6.91369020331728,5.87894190331115,4.45596584124298e-06,0.000436791702672233,3.69916985484806
"ENSG00000105136",-1.22802239932486,2.45130807975559,-5.87337160885771,4.51801048131041e-06,0.000441547599194415,4.18471339179183
"ENSG00000110422",-0.722690955441166,7.36797190518969,-5.86942777227317,4.56246859180108e-06,0.000444248026156969,3.62430247558962
"ENSG00000171222",0.591662898219199,6.91841384910263,5.86508110948297,4.61198247890689e-06,0.000444248026156969,3.66235045303974
"ENSG00000211937",2.95483496595242,4.24460459377654,5.86465950204413,4.61681404338965e-06,0.000444248026156969,4.00110686356495
"ENSG00000279770",2.02393514805076,-4.15381767019909,5.86280733556576,4.63810057315727e-06,0.000444248026156969,4.01794942491031
"ENSG00000177485",-0.670112121111637,4.93136224443347,-5.8617099163447,4.65075994599686e-06,0.000444248026156969,3.88120623871403
"ENSG00000110063",0.715788395884929,5.1438949502334,5.86107619794908,4.65808623022278e-06,0.000444248026156969,3.85278578954518
"ENSG00000176095",-0.557012533158861,5.59033837264402,-5.85935277819156,4.67806963782229e-06,0.000444248026156969,3.80096888976264
"ENSG00000111452",-1.38922832074384,2.10022354396227,-5.8593367672854,4.67825569505561e-06,0.000444248026156969,4.18240860228144
"ENSG00000125144",2.99994340498274,-2.13806454934626,5.8591331754705,4.68062222073638e-06,0.000444248026156969,4.09682675532744
"ENSG00000168758",-1.04251417558033,4.0733627229302,-5.85620317409206,4.71481510624011e-06,0.000444248026156969,3.96844232535875
"ENSG00000142089",2.10237784927998,7.91008911137865,5.85611512323335,4.71584656852197e-06,0.000444248026156969,3.53726893686951
"ENSG00000152082",0.626329857203491,4.41961328578896,5.85543010607103,4.72387895584467e-06,0.000444248026156969,3.91843478147501
"ENSG00000211893",2.45950176871665,7.7533076325873,5.85356856176405,4.7457773165847e-06,0.000444248026156969,3.55510269248931
"ENSG00000136732",0.724593122084773,6.20838163129846,5.85337609501817,4.74804727814442e-06,0.000444248026156969,3.71476636600234
"ENSG00000116584",-0.687287847270346,6.02884796188245,-5.8532286137282,4.74978742505919e-06,0.000444248026156969,3.73741172552398
"ENSG00000166562",1.20464837490323,6.07778283574957,5.8506302096844,4.78055267317079e-06,0.000445848001021831,3.72531502126126
"ENSG00000164104",0.730520360676713,7.95679148460435,5.83398662472903,4.98246970860933e-06,0.000463187596559546,3.4633573506869
